,title,author,total words,vividness,passive voice,all adverbs,ly-adverbs,non-ly-adverbs,genre,year
20982,Corruptions,Vincent Zandri,58783.0,61.94,6.13,2.71,0.78,1.93,[],2017.0

20997,Moon Ripper,J. R. Rain & Matthew S. Cox,10998.0,51.52,7.01,3.49,1.41,2.08,[],2019.0

21005,Tribulation,Mark Goodwin,65108.0,52.63,7.91,2.45,0.75,1.7,"['Fiction', 'Christian Fiction']",2020.0

21006,End of the World,Aaron Oster,116830.0,43.54,8.65,3.42,1.22,2.2,['Fantasy'],2023.0

21032,They're Gone,E. A. Barres,83973.0,40.11,8.64,3.02,1.22,1.81,"['Mystery', 'Mystery Thriller', 'Thriller', 'Fiction', 'Suspense', 'Adult', 'Psychological Thriller']",2020.0

21034,End Game,Hailey Edwards,79547.0,44.12,8.84,2.29,0.48,1.81,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Dragons', 'Romance', 'Shapeshifters', 'Angels']",2020.0

21035,Once on a Time,A. A. Milne,47723.0,33.01,9.32,4.48,1.61,2.86,"['Fantasy', 'Fiction', 'Classics', 'Humor', 'Childrens', 'Fairy Tales', 'Young Adult']",1917.0

21042,Meridian Dawn,Lucas N. Brown,86394.0,68.52,6.21,3.78,2.43,1.35,[],2020.0

21046,Bad Girls,M. William Phelps,103863.0,26.17,7.91,2.78,0.87,1.91,"['True Crime', 'Nonfiction', 'Crime', 'Biography']",2013.0

21049,The Lucifer Chord,F. G. Cottam,86985.0,47.89,9.43,3.3,1.51,1.78,"['Horror', 'Mystery', 'Music', 'Supernatural', 'Mystery Thriller', 'Paranormal']",2018.0

21065,Condor,M. L. Buchman,78454.0,39.92,9.0,3.55,1.25,2.3,"['Thriller', 'Fiction', 'Military Fiction', 'Contemporary']",2020.0

21085,Pendragon: The Rivers of Zadaa,D. J. MacHale,121692.0,40.18,10.1,2.76,1.0,1.77,"['Fantasy', 'Young Adult', 'Fiction', 'Science Fiction', 'Adventure', 'Childrens', 'Middle Grade']",2005.0

21104,The First Deception,L. T. Ryan,92077.0,49.75,6.89,1.9,0.38,1.52,"['Thriller', 'Fiction', 'Espionage', 'Mystery', 'Suspense', 'Adventure']",2018.0

21109,Haven,Joel Shepherd,191885.0,46.49,7.35,3.33,1.14,2.19,"['Fantasy', 'Adventure', 'Military Fiction', 'High Fantasy', 'Epic Fantasy', 'Epic', 'Elves']",2010.0

21119,"Dreamscape Adventures, Inc",C. A. Gray,57515.0,43.92,8.03,3.72,1.31,2.42,[],2019.0

21125,The Hardy Boys: Trial and Terror,Franklin W. Dixon,30230.0,42.0,7.77,2.8,0.89,1.92,[],

21132,The Affair,Danielle Steel,82812.0,27.15,10.21,3.4,1.07,2.32,"['Romance', 'Fiction', 'Contemporary', 'Audiobook', 'Marriage', 'Contemporary Romance', 'Adult']",2021.0

21147,The Void,Dirk Patton,101980.0,45.2,8.11,3.05,1.26,1.79,"['Time Travel', 'Adventure']",2016.0

21176,Dead Air,A. D. Fox,67557.0,45.59,8.47,3.29,1.27,2.01,[],2021.0

21179,The Quantum Enigma,T. R. Harris,44646.0,34.83,8.87,2.94,0.81,2.13,[],2020.0

21186,City of Iron and Dust,Jonathan Wood,115060.0,60.54,8.32,2.88,0.83,2.05,[],

21191,Time Thief,Greg Krojac,18775.0,39.14,9.6,2.74,0.84,1.9,[],2021.0

21200,Don't Wake Me,Martin Kruger,77798.0,55.77,8.35,3.05,1.16,1.89,[],

21207,"Warlock Holmes, A Study in Brimstone",G. S. Denning,81781.0,40.76,8.37,3.22,0.91,2.31,"['Fantasy', 'Mystery', 'Humor', 'Fiction', 'Paranormal', 'Historical Fiction', 'Audiobook']",2016.0

21215,Hunter's Bond,C. E. Keene,97950.0,49.88,7.41,3.21,1.45,1.76,['Fantasy'],2018.0

21217,Sinners and Saints,Jennifer Roberson,94996.0,58.82,7.3,3.13,1.14,2.0,"['Fantasy', 'Horror']",2021.0

21229,White Wasteland,Jeff Kirkham & Jason Ross,138111.0,52.0,6.79,2.17,0.71,1.46,[],

21244,Betrayed,Karen E. Olson,77517.0,34.41,10.66,3.35,0.98,2.37,"['Mystery', 'Thriller', 'Mystery Thriller']",2017.0

21255,Heroes and Villains,Ed James,86370.0,54.95,6.27,2.16,0.39,1.77,['Crime'],2018.0

21256,On the Prowl,Matt Lincoln,88234.0,40.05,8.21,3.77,1.63,2.15,[],2020.0

21270,Till We Have Faces,C. S. Lewis,82460.0,37.26,9.56,3.71,0.58,3.13,[],2015.0

21271,Prior Bad Acts,D. P. Lyle,82629.0,44.33,8.09,2.92,0.87,2.06,['Fiction'],2020.0

21278,Paradox,Jeanne C. Stein,55773.0,46.33,8.81,2.32,0.65,1.68,"['Vampires', 'Mystery', 'Fantasy']",2019.0

21283,The Girl Factory,Karen Dietrich,77649.0,73.52,6.65,2.41,0.67,1.74,"['Memoir', 'Nonfiction', 'Biography']",2013.0

21286,The Admiral,Aer-ki Jyr,93423.0,32.84,8.73,3.38,1.16,2.22,"['Space Opera', 'Science Fiction']",2016.0

21295,Rebel,Mike Shepherd,102444.0,36.64,8.19,2.78,0.84,1.94,"['Science Fiction', 'Space Opera', 'Fiction', 'Military Science Fiction', 'Science Fiction Fantasy', 'Military Fiction']",2016.0

21314,Anne's House of Dreams,L. M. Montgomery,80150.0,41.41,9.74,3.5,1.03,2.48,"['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Childrens', 'Romance', 'Historical']",1917.0

21341,Vixenhead,Eve Seymour,94064.0,55.72,7.01,2.96,1.23,1.73,[],2017.0

21360,Princes of the Lower East Side,Meredith Allison,139011.0,41.91,7.85,3.18,1.11,2.07,[],

21392,Goosebumps: The Werewolf of Fever Swamp,R. L. Stine,21036.0,84.0,6.25,2.78,1.31,1.47,"['Horror', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Fantasy', 'Werewolves']",1993.0

21394,Smoke on the Water,Jon May,71634.0,42.04,8.05,3.72,1.31,2.41,[],2018.0

21396,The Final Hours,David Menon,70614.0,21.85,10.39,3.66,1.05,2.62,[],2021.0

21397,The Game,Gerald Hammond,58336.0,34.79,9.11,2.91,0.95,1.96,['Mystery'],2018.0

21410,A Fairly Dangerous Thing,Reginald Hill,63197.0,39.59,8.09,3.88,1.95,1.93,[],

21424,Dark in Death,J. D. Robb,103713.0,48.88,7.5,2.45,0.74,1.71,"['Mystery', 'Romance', 'Fiction', 'Crime', 'Romantic Suspense', 'Futuristic', 'Suspense']",2018.0

21450,The Merciless Dead,John Burke,68655.0,37.81,8.19,3.3,1.32,1.98,[],2008.0

21451,Breaking Gods,D. J. Molles,94655.0,53.04,7.01,2.64,0.67,1.98,"['Fantasy', 'Science Fiction', 'Fiction', 'Audiobook', 'Dystopia', 'Action', 'Post Apocalyptic']",2019.0

21457,In the Shadow of the Rook,J. D. L. Rosell,79365.0,53.76,7.2,3.28,1.16,2.13,['Fantasy'],2017.0

21472,Killing Time,Matthew Costello & Neil Richards,26778.0,46.0,6.54,3.61,1.08,2.54,"['Mystery', 'Cozy Mystery', 'Crime', 'Audiobook', 'Modern', 'Fiction']",2020.0

21474,The Hurricane,Hugh Howey,53375.0,65.39,6.03,2.2,0.74,1.47,"['Fiction', 'Young Adult', 'Science Fiction', 'Contemporary', 'Novels', 'Drama', 'Romance']",2011.0

21477,Black Chamber,S. M. Stirling,132219.0,52.92,7.37,3.71,1.66,2.05,"['Alternate History', 'Fiction', 'Science Fiction', 'Historical Fiction', 'Fantasy', 'Espionage', 'Thriller']",2018.0

21481,Rain Born,Zoha Kazemi,111097.0,47.93,8.23,2.58,1.01,1.56,['Science Fiction'],2019.0

21486,Nancy Drew: White Water Terror,Carolyn Keene,28727.0,51.73,8.57,3.55,1.66,1.89,"['Mystery', 'Young Adult', 'Childrens', 'Fiction', 'Mystery Thriller', 'Juvenile', 'Middle Grade']",1986.0

21517,The Zone,Rob Wood,16833.0,47.04,5.74,3.11,1.44,1.68,[],2022.0

21520,Tales of Space and Time,H. G. Wells,72409.0,55.84,6.21,3.3,1.28,2.02,"['Science Fiction', 'Classics', 'Fiction', 'Short Stories', 'Fantasy', 'Audiobook', 'Amazon']",1899.0

21523,The Photographer,Craig Robertson,95198.0,36.44,10.0,2.82,0.96,1.86,"['Crime', 'Mystery', 'Thriller']",2018.0

21526,Betrayed,Dee Henderson,42464.0,43.93,8.92,2.84,0.99,1.86,"['Christian Fiction', 'Fiction', 'Mystery', 'Christian', 'Suspense', 'Novella', 'Contemporary']",2019.0

21531,Pagan Warrior,M. J. Porter,80977.0,31.11,8.93,3.49,1.12,2.37,"['Historical Fiction', 'Historical']",

21543,Tribe,Jeremy Robinson,95208.0,54.91,7.48,2.35,0.62,1.73,"['Audiobook', 'Science Fiction', 'Thriller', 'Fiction', 'Fantasy', 'Mythology', 'Action']",2019.0

21555,Gingerbread,Kate Morris,152585.0,42.9,7.88,3.21,1.25,1.96,['Crime'],2016.0

21584,The Complex,Michael Walters,70177.0,68.35,8.51,2.51,0.9,1.6,"['Fiction', 'Horror']",2019.0

21596,Kill: One,Blake Banner,59961.0,40.51,8.51,2.48,0.62,1.87,['Thriller'],2018.0

21598,The Shadow Out of Time,H. P. Lovecraft,25335.0,51.02,5.75,3.87,2.0,1.87,"['Horror', 'Fiction', 'Science Fiction', 'Lovecraftian', 'Short Stories', 'Classics', 'Fantasy']",1936.0

21599,Dragon's Reach,J. A. Andrews,181907.0,59.06,7.24,2.7,1.1,1.59,"['Fantasy', 'Fiction', 'Dragons', 'Epic Fantasy', 'Adult', 'Young Adult', 'Magic']",2020.0

21607,The Wall,Kellee L. Greene,48121.0,32.69,11.33,2.7,1.06,1.64,['Post Apocalyptic'],2019.0

21610,Master of Shadows,E. A. Copen,56089.0,53.35,8.42,2.62,0.87,1.76,['Fantasy'],2019.0

21611,Prisoners,Tui T. Sutherland,6961.0,41.61,10.26,3.58,1.19,2.38,"['Fantasy', 'Dragons', 'Middle Grade', 'Fiction', 'Childrens', 'Animals', 'Young Adult']",2015.0

21633,The Fixer,Ben Herzog,116681.0,40.3,9.13,2.82,1.0,1.82,[],

21637,The Hidden World,George McGavin,70980.0,75.21,8.17,3.44,1.57,1.87,[],2023.0

21642,Perfect,Cecelia Ahern,90078.0,41.48,9.08,2.9,1.05,1.85,"['Young Adult', 'Dystopia', 'Romance', 'Fantasy', 'Fiction', 'Science Fiction', 'Audiobook']",2017.0

21649,The Siege Winter,Samantha Norman,103221.0,48.79,7.65,3.53,1.24,2.3,"['Historical Fiction', 'Historical', 'Fiction', 'Mystery', 'Medieval', 'British Literature', 'Historical Mystery']",2014.0

21652,Devils Night,A. N. Willis,93133.0,48.32,8.79,3.05,0.89,2.16,"['Horror', 'Mystery', 'Paranormal', 'Supernatural', 'Ghosts', 'Fiction', 'Mystery Thriller']",2021.0

21654,She's Got the Guns,M. O. Mack,44022.0,42.4,8.47,2.96,1.05,1.91,"['Mystery', 'Thriller', 'Romance', 'Suspense', 'Contemporary', 'Mystery Thriller', 'Romantic Suspense']",2020.0

21659,Flesh and Blood,Ed James,77243.0,47.23,8.08,2.6,0.6,2.0,['Crime'],2020.0

21670,My Remarkable Journey,"Katherine Johnson, Joylette Hylick & Katherine Moore",62158.0,31.28,6.08,2.5,0.85,1.66,"['Nonfiction', 'Memoir', 'Biography', 'History', 'Science', 'Biography Memoir', 'Audiobook']",2021.0

21674,Clandestine,James Quinn,65343.0,39.31,8.02,2.98,1.13,1.84,[],2021.0

21678,Raven,Heather Atkinson,115900.0,44.2,9.04,2.77,0.92,1.84,['Audiobook'],2017.0

21695,From Darkness,Imani L. Hawkins,35312.0,37.57,8.69,1.91,0.63,1.28,[],2019.0

21722,The Shadow Over Innsmouth,H. P. Lovecraft,26887.0,53.73,6.35,3.75,1.68,2.06,"['Horror', 'Fiction', 'Classics', 'Fantasy', 'Lovecraftian', 'Short Stories', 'Science Fiction']",1936.0

21723,The Investigation,Stanislaw Lem,65103.0,48.8,7.32,3.83,1.71,2.11,[],

21767,10 Bodies Lying,Stephaniue Bond,45107.0,45.48,7.91,2.97,0.83,2.14,[],

21769,Revenge,Nathan Hystad,82085.0,41.87,9.13,2.37,0.73,1.64,"['Science Fiction', 'Space Opera']",2019.0

21799,Runaways,Tom Clancy,56308.0,35.56,8.36,3.76,1.48,2.28,"['Adventure', 'Young Adult', 'Fiction']",2001.0

21807,Abandoned,W. Michael Gear,134638.0,53.56,7.9,2.6,0.93,1.66,"['Science Fiction', 'Fiction', 'Aliens', 'Science Fiction Fantasy', 'Space Opera', 'Survival', 'Audiobook']",2018.0

21817,Elevation,Patty Jansen,20053.0,41.21,9.6,3.11,1.1,2.01,['Science Fiction'],2020.0

21845,Cage of Glass,Genevieve Crownson,70143.0,49.93,7.62,3.11,1.23,1.88,[],

21847,Short Cut,J. Gregory Smith,81637.0,41.41,8.72,2.37,0.51,1.86,[],2020.0

21862,The High-Rise Diver,Julia Von Lucadou,62585.0,42.9,7.12,3.18,1.23,1.95,"['Science Fiction', 'Fiction', 'Dystopia', 'Speculative Fiction', 'Adult', 'Germany', 'School']",2018.0

21870,No One Writes to the Colonel,Gabriel Garcia Marquez,18099.0,54.55,6.69,1.9,0.46,1.44,[],

21883,Intermission,Graham Hurley,98790.0,42.51,8.47,3.5,1.12,2.38,[],2021.0

21893,A Caller's Game,J. D. Barker,112293.0,43.75,7.67,2.49,0.84,1.66,"['Thriller', 'Mystery', 'Mystery Thriller', 'Fiction', 'Suspense', 'Crime', 'Horror']",2020.0

21898,Games of Deceit,C. W. Browning,79668.0,42.63,8.43,2.98,1.14,1.84,['Suspense'],2020.0

21908,Home,Toni Morrison,30475.0,62.59,6.67,2.74,0.65,2.09,"['Fiction', 'Historical Fiction', 'African American', 'Literary Fiction', 'War', 'Novels', 'Literature']",2012.0

21921,Galaxy,Christopher Johns,118340.0,43.9,6.96,3.15,1.18,1.97,"['Fantasy', 'Urban Fantasy']",2021.0

21925,One More Story,John Hennessy,89289.0,25.27,10.57,3.37,1.21,2.16,[],2020.0

21931,The Part-Time Job,P. D. James,3142.0,32.83,9.33,2.83,1.34,1.5,"['Short Stories', 'Mystery', 'Crime', 'Fiction', 'Mystery Thriller', 'British Literature']",2005.0

21935,Meet Me in Another Life,Catriona Silvey,82218.0,52.48,7.76,2.67,0.82,1.85,"['Romance', 'Fiction', 'Fantasy', 'Science Fiction', 'Contemporary', 'Time Travel', 'LGBT']",2021.0

21968,The Dinner Party,R. J. Parker,60254.0,41.11,9.62,3.09,1.23,1.86,"['Thriller', 'Mystery', 'Fiction', 'Mystery Thriller', 'Psychological Thriller', 'Suspense', 'Crime']",2019.0

21974,Vortex,Anne Wheeler,94856.0,41.51,9.48,3.23,0.93,2.3,[],2022.0

21981,Invincible,Christopher G. Nuttall,121283.0,36.85,10.55,3.76,1.7,2.06,"['Science Fiction', 'Military Fiction', 'Space Opera', 'Adventure']",2018.0

21984,The Reaper Seal,Anthony Davies,121721.0,45.38,6.3,2.68,0.93,1.75,[],

21986,The Time Hopper's Gambit,K. D. Mack,14504.0,30.72,9.91,2.94,1.03,1.9,[],2021.0

22008,"Highcastle, A Remembrance",Stanislaw Lem,43215.0,57.39,6.28,3.33,1.28,2.05,"['Biography', 'Polish Literature', 'Nonfiction', 'Memoir', 'History', 'Autobiography', 'Literature']",1966.0

22034,Bourgeois Dignity,Deirdre N. McCloskey,179568.0,23.83,5.57,3.23,1.54,1.69,"['Economics', 'History', 'Nonfiction', 'Politics', 'Cultural', 'Business', 'Philosophy']",2010.0

22044,Marine Space Two,Nicholas J. Forster,76233.0,57.02,6.59,1.76,0.37,1.39,[],2019.0

22066,Hummingbird,Helen Harper,80363.0,45.76,9.3,3.2,1.27,1.93,"['Fantasy', 'Urban Fantasy', 'Magic', 'Paranormal', 'Demons', 'Witches', 'Paranormal Romance']",2022.0

22079,Next to Die,T. J. Brearton,97907.0,43.55,8.0,2.55,0.63,1.92,"['Thriller', 'Mystery', 'Mystery Thriller', 'Crime']",2018.0

22088,Dream Hunter,Dima Zales,59807.0,54.23,7.2,3.21,1.22,1.98,"['Urban Fantasy', 'Science Fiction', 'Fantasy', 'Magic']",2021.0

22096,One in Five,H. K. Christie,28422.0,38.17,9.59,2.85,1.03,1.82,[],2019.0

22125,Undone,Wendy Higgins,78094.0,47.62,7.37,2.68,0.92,1.77,"['New Adult', 'Romance', 'Dystopia', 'Aliens', 'Science Fiction', 'Paranormal', 'Apocalyptic']",2017.0

22126,The Ickabog,J. K. Rowling,60748.0,57.41,7.53,3.34,0.99,2.35,"['Fantasy', 'Fiction', 'Childrens', 'Middle Grade', 'Young Adult', 'Audiobook', 'Adventure']",2020.0

22130,Eden,Andrew C. Broderick,15300.0,51.12,8.05,3.54,1.31,2.23,['Science Fiction'],2016.0

22131,World's End,Ed James,33657.0,47.5,8.35,2.7,0.63,2.07,[],2020.0

22145,The Disappeared,Roger Scruton,82879.0,42.09,7.28,2.58,0.84,1.74,"['Fiction', 'British Literature', 'Contemporary', 'Literary Fiction', 'Dark']",2015.0

22146,The Runner,Stephen Leather,92915.0,41.32,9.33,2.56,0.78,1.77,"['Thriller', 'Fiction', 'Espionage', 'Crime', 'Contemporary', 'Adventure', 'Adult']",2020.0

22155,What Makes Love Last,John Gottman & Nan Silver,69116.0,21.18,7.69,2.66,0.68,1.98,"['Relationships', 'Psychology', 'Nonfiction', 'Self Help', 'Marriage', 'Love', 'Personal Development']",2012.0

22166,The Lies We Tell,Kristina Ohlsson,94172.0,26.22,10.73,3.75,1.35,2.4,"['Thriller', 'Crime', 'Fiction', 'Mystery', 'Sweden', 'Swedish Literature', 'Nordic Noir']",2015.0

22177,Internal Affairs,Joe Cullen,74206.0,48.06,8.03,2.39,0.61,1.77,[],

22195,Serpent,Jonathan Moeller,108946.0,49.21,7.12,2.2,0.5,1.7,"['Fantasy', 'Epic Fantasy', 'Heroic Fantasy', 'Adventure', 'High Fantasy']",2011.0

22201,Pendragon: The Quillan Games,D. J. MacHale,151755.0,38.2,10.13,2.84,1.04,1.79,"['Fantasy', 'Young Adult', 'Fiction', 'Science Fiction', 'Adventure', 'Childrens', 'Middle Grade']",2005.0

22208,"Star Wars, The Black Fleet Crisis, Tyrant's Test",Michael Kube-McDowell,111074.0,35.77,8.02,2.71,0.98,1.74,"['Star Wars', 'Science Fiction', 'Fiction', 'Fantasy', 'Adventure', 'Space', 'War']",1996.0

22233,Limos Lives,R. E. Kearney,77896.0,63.79,5.97,3.48,1.48,1.99,[],2019.0

22234,The Hunt,Bear Grylls,93260.0,50.42,7.86,2.81,1.1,1.71,"['Thriller', 'Action', 'Fiction']",2018.0

22237,Have Your Ticket Punched,Frank James,80765.0,57.46,7.49,2.09,0.59,1.51,[],

22241,Fools' Gold,Dolores Hitchens,61289.0,53.73,7.76,2.89,0.97,1.92,"['Crime', 'Fiction', 'Mystery', 'Noir', 'Thriller', '20th Century', 'Mystery Thriller']",1958.0

22242,The Weaver,Emmi Itaranta,91299.0,74.29,6.23,2.24,0.68,1.56,[],

22262,Salvation's Fire,Junstina Robson,128063.0,55.2,7.38,3.18,1.17,2.01,[],

22270,Penalties,Stephen Leather,73512.0,48.85,7.76,2.16,0.63,1.53,"['Thriller', 'Fiction']",2016.0

22275,The Void,Greig Beck,103771.0,57.83,6.34,2.84,1.01,1.84,"['Science Fiction', 'Thriller', 'Horror', 'Action', 'Adventure', 'Aliens', 'Fiction']",2018.0

22280,In Half,Jasmin B. Frelih,110719.0,57.34,8.12,3.22,1.21,2.01,"['Science Fiction', 'Fiction']",2013.0

22287,The Innocents,Ace Atkins,91152.0,57.17,6.7,1.55,0.29,1.26,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Southern', 'Audiobook']",2016.0

22324,Sanctuary,Ryk Brown,105761.0,36.13,7.04,2.94,1.08,1.85,"['Science Fiction', 'Space Opera', 'Audiobook', 'Military Fiction']",2018.0

22352,Want You Gone,Chris Brookmyre,129955.0,32.17,9.92,3.38,1.14,2.24,[],

22372,Take Down,Logan Ryles,94449.0,60.39,6.06,2.44,0.76,1.68,[],2023.0

22393,The King's Justice,E. M. Powell,73458.0,44.88,8.0,2.86,0.56,2.3,"['Historical Fiction', 'Mystery', 'Fiction', 'Historical', 'Historical Mystery', 'Crime', 'Medieval']",2018.0

22401,Dying Breath,Kory M. Shrum,69577.0,63.11,8.26,1.97,0.52,1.45,"['Fantasy', 'Paranormal', 'Urban Fantasy', 'Supernatural', 'Audiobook', 'Mystery']",2016.0

22417,Fractal,Tony Ortiz,53341.0,23.05,9.21,3.33,1.31,2.02,[],2019.0

22429,Desires and Dreams and Powers,Rosamund Hodge,64375.0,53.94,8.32,2.87,0.73,2.13,[],

22437,Demons of Divinity,Luke R. Matchell,140619.0,42.47,7.36,3.48,1.53,1.94,[],

22478,Irish Fairy Tales and Folklore,W. B. Yeats,140680.0,42.77,6.81,2.94,0.66,2.28,"['Classics', 'Mythology', 'Fantasy', 'Fiction', 'Ireland', 'Fairy Tales', 'Folklore']",1888.0

22494,The Hardy Boys: Sidetracked To Danger,Franklin W. Dixon,29134.0,49.27,6.58,2.39,0.82,1.56,[],

22499,Hard Target,J. B. Turner,63598.0,33.62,8.99,2.53,0.77,1.76,"['Fiction', 'Thriller', 'Amazon', 'Mystery', 'Action', 'Crime', 'Suspense']",2020.0

22507,The European Union,Charles River Editors,15833.0,13.87,4.79,2.3,0.85,1.45,['History'],2020.0

22513,Shadow's Kiss,T. M. Hart,78171.0,59.18,7.99,2.77,1.02,1.75,"['Fantasy', 'Romance', 'Paranormal', 'Fantasy Romance', 'Adult', 'Magic', 'New Adult']",2017.0

22522,Little Eyes,Samantha Schweblin,63745.0,40.96,7.43,2.98,0.82,2.16,[],

22534,Starburst,Ron Collins,56204.0,44.36,7.61,2.9,0.91,1.99,[],2016.0

22545,Her Darkest Hour,L. A. Detwiler,12578.0,45.06,9.15,2.91,0.95,1.96,['Psychological Thriller'],2020.0

22557,The Hardy Boys: Cast of Criminals,Franklin W. Dixon,30384.0,52.35,7.23,2.88,1.09,1.79,[],

22566,Weathering,Lucy Wood,84519.0,98.31,6.19,2.66,0.71,1.95,"['Fiction', 'Magical Realism', 'Contemporary', 'Literary Fiction', 'Fantasy', 'British Literature', 'Novels']",2015.0

22567,Skeleton Key,Piers Anthony,102038.0,40.56,10.49,4.06,1.5,2.55,"['Fantasy', 'Speculative Fiction']",2021.0

22582,Hearts and Minds,Dayton Ward,101091.0,33.92,7.3,2.31,0.6,1.71,"['Star Trek', 'Science Fiction', 'Fiction', 'Star Trek The Next Generation', 'Audiobook', 'Science Fiction Fantasy', 'Media Tie In']",2017.0

22595,Night Fall,Simon R. Green,169354.0,37.86,8.44,3.54,1.68,1.86,"['Urban Fantasy', 'Fantasy', 'Fiction', 'Horror', 'Paranormal', 'Magic', 'Mystery']",2018.0

22599,Embedded,David Burt,91042.0,41.54,8.11,3.02,1.2,1.82,[],2022.0

22619,Harry Potter and the Sorcerer's Stone,J. K. Rowling,77469.0,53.68,8.34,3.34,1.12,2.22,[],

22622,Life Times,Nadine Gordimer,200460.0,53.78,7.64,2.67,0.91,1.76,"['Short Stories', 'Fiction', 'Africa', 'South Africa', 'Literature', 'Anthologies']",2010.0

22649,Diversion,Bobby Akart,72270.0,43.7,7.04,2.48,1.04,1.44,['Fiction'],2019.0

22705,On Creativity,David Bohm,49249.0,18.58,8.04,5.29,2.35,2.94,"['Philosophy', 'Nonfiction', 'Science', 'Art', 'Physics', 'Psychology', 'Spirituality']",1998.0

22706,Hangman,Jack Slater,117527.0,52.0,6.86,3.19,1.31,1.88,[],2020.0

22711,A Gift of Griffins,V. M. Escalada,108356.0,41.86,9.4,2.92,0.97,1.95,[],

22720,The Hex Files,Gina Lamanna,85250.0,43.47,8.6,2.82,1.14,1.68,[],

22752,Floaters,Joseph Wambaugh,88125.0,61.88,7.98,2.58,0.71,1.87,"['Fiction', 'Mystery', 'Crime', 'Action', 'Humor', 'Suspense']",1996.0

22754,The Life She Left Behind,Christina Slough,85774.0,47.7,8.66,2.91,1.06,1.84,[],

22781,The Smuggler's Gambit,D. K. Cassidy,47109.0,31.53,10.05,2.7,0.6,2.1,[],2018.0

22793,The Villagers,Gwyn GB,78524.0,43.78,9.07,3.54,1.21,2.33,[],

22818,Free Fall,Chris Grabenstein,70667.0,52.56,7.4,2.94,0.88,2.06,"['Mystery', 'Mystery Thriller', 'Fiction', 'Audiobook', 'Crime', 'Humor', 'Cozy Mystery']",2013.0

22827,This World is Full of Monsters,Jeff Vandermeer,10057.0,52.86,7.95,2.87,0.31,2.57,[],

22828,Head Case,Michael Wiley,81175.0,47.32,6.55,1.99,0.34,1.66,['Mystery'],2021.0

22849,Tiamat's Wrath,James S. A. Corey,164751.0,42.31,9.27,2.44,0.7,1.74,['Science Fiction'],2020.0

22868,Goosebumps: Ghost Beach,R. L. Stine,19368.0,68.55,6.52,2.94,1.2,1.73,"['Horror', 'Fiction', 'Childrens', 'Young Adult', 'Fantasy', 'Middle Grade', 'Mystery']",1994.0

22874,Daughter of Ethos,L. M. Lacee,149274.0,35.78,9.12,3.43,1.11,2.32,[],2021.0

22884,Relentless,Candle Sutton,75339.0,41.11,8.97,2.96,1.05,1.91,[],2021.0

22912,A King's Bargain,J. D. L. Rosell,96439.0,52.38,7.15,3.08,1.04,2.05,"['Fantasy', 'Epic Fantasy', 'Coming Of Age', 'High Fantasy', 'Audiobook', 'Young Adult', 'Fiction']",2020.0

22919,Permission Granted,Colin Campbell,66491.0,59.62,6.8,1.9,0.36,1.54,[],2020.0

22920,Higgins,C. G. Cooper,65730.0,35.37,8.96,2.59,0.86,1.72,[],2019.0

22925,Leaving the Law,Robert T. Germaux,65971.0,37.24,7.2,3.19,0.98,2.21,[],2021.0

22935,Spindrift,V. C. Andrews,19918.0,33.92,9.6,3.42,1.25,2.17,"['Fiction', 'Young Adult']",2018.0

22941,Clear Skies,A. M. Murray,86972.0,42.66,5.96,1.84,0.54,1.3,[],2018.0

22948,The Dogs in the Street,J. M. Dalgliesh,67746.0,35.02,8.08,2.94,1.23,1.71,"['Crime', 'Fiction', 'Thriller', 'Mystery', 'Audiobook', 'British Literature']",2018.0

22957,Guerrilla,James Evans & Jon Evans,53984.0,42.71,7.89,3.15,1.22,1.93,['Science Fiction'],2019.0

22985,Burnout,Sean Platt & Johnny B. Truant,47304.0,41.2,9.19,3.61,1.13,2.48,"['Science Fiction', 'Fantasy', 'Fiction']",2022.0

23003,The Call,Amanda Fleet,80551.0,41.56,8.88,3.2,1.28,1.91,[],2016.0

23011,Dead Man's Track,Sarah Barrie,105719.0,43.18,9.03,3.01,1.03,1.98,[],

23015,The Switch,Elmore Leonard,57333.0,44.94,8.56,2.35,0.49,1.86,"['Fiction', 'Crime', 'Mystery', 'Thriller', 'Noir', 'Mystery Thriller', 'Novels']",1978.0

23022,Loot,Aaron Elkins,107088.0,39.84,9.12,3.58,1.42,2.16,"['Mystery', 'Fiction', 'Historical Fiction', 'Historical Mystery', 'Art', 'Thriller', 'Historical']",1999.0
